name,img_source,ref,category,price,date
Кофе Bushido Red Katana молотый,/images/tovary/1932615.webp,/magazin/chizhik/kofe-molotiy/product/kofe-Bushido-Red-Katana-molotii,kofe-molotiy,399.0,16.03.2024
"Twix шоколадный батончик с карамелью, пачка 3шт по 55г",/images/tovary/1930928.webp,/magazin/chizhik/shokolad/product/Twix-shokoladnii-batonchik-s-karamelu--pachka-3sht-po-55g,shokolad,89.0,15.03.2024
"Конфеты Raffaello с цельным миндальным орехом в кокосовой обсыпке, 240г",/images/tovary/218378.webp,/magazin/chizhik/konfety/product/konfeti-Raffaello-s-celnim-mindalnim-orehom-v-kokosovoi-obsipke--240g,konfety,269.0,15.03.2024
"ПЕЧЕНЬЕ ЧАКИ с начинкой варёная сгущенка, Пампини, 700 г",/images/tovary/1934168.webp,/magazin/chizhik/pechenie/product/pechene-chaki-s-nachinkoi-varyonaya-sgyshenka--pampini--700-g,pechenie,189.0,15.03.2024
"ПЕЧЕНЬЕ ДОМАШНЕЕ Pekkers, 500 г",/images/tovary/1934184.webp,/magazin/chizhik/pechenie/product/pechene-domashnee-Pekkers--500-g,pechenie,169.0,15.03.2024
Хлеб Щедрый год Столичный 320г,/images/tovary/1183051.webp,/magazin/chizhik/hleb/product/hleb-shedrii-god-stolichnii-320g,hleb,22.0,15.03.2024
Чипсы картофельные Lay s Stax Сметана-Лук,/images/tovary/1930926.webp,/magazin/chizhik/chipsy/product/chipsi-kartofelnie-Lay-s-Stax-smetana-lyk,chipsy,169.0,15.03.2024
"ПОПКОРН HOLY CORN морская соль, 20 г",/images/tovary/1934162.webp,/magazin/chizhik/chipsy/product/popkorn-HOLY-CORN-morskaya-sol--20-g,chipsy,49.0,15.03.2024
"ПИРОЖНЫЕ CAKE BAR клубника, 150 г",/images/tovary/1924897.webp,/magazin/chizhik/pirozhnie/product/pirojnie-CAKE-BAR-klybnika--150-g,pirozhnie,89.0,14.03.2024
"БЗМЖ Молоко Светаево питьевое пастеризованное 2,5% ПЭТ",/images/tovary/1934177.webp,/magazin/chizhik/moloko/product/bzmj-moloko-svetaevo-pitevoe-pasterizovannoe-2-5-pet,moloko,62.0,14.03.2024
"Торт  Творожник  Черемушки, 400 г",/images/tovary/300075.jpg,/magazin/chizhik/torty/product/tort--tvorojnik--cheremyshki--400-g,torty,169.0,14.03.2024
РАМКА-ВКЛАДЫШ С ЛИПУЧКАМИ «ПИРОГ И ПИЦЦЫ» в ассортименте,/images/tovary/1924890.webp,/magazin/chizhik/kulinariya/product/ramka-vkladish-s-lipuchkami-pirog-i-picci-v-assortimente,kulinariya,149.0,14.03.2024
"CMECb БОБОВЫХ МИСТРАЛЬ горох и чечевица, 500 г",/images/tovary/1924904.webp,/magazin/chizhik/krupy/product/CMECb-bobovih-mistral-goroh-i-chechevica--500-g,krupy,89.0,14.03.2024
"КОФЕ BUSHIDO RED KATANA молотый, 227 г",/images/tovary/1924885.webp,/magazin/chizhik/kofe-molotiy/product/kofe-BUSHIDO-RED-KATANA-molotii--227-g,kofe-molotiy,399.0,14.03.2024
"ГРИБЫ BOTANICA опята маринованные, 370 г",/images/tovary/1924884.webp,/magazin/chizhik/gribnie-konservy/product/gribi-BOTANICA-opyata-marinovannie--370-g,gribnie-konservy,129.0,14.03.2024
"Snickers шоколадный батончик с карамелью, арахисом и нугой, пачка 4шт по 40г",/images/tovary/1926945.webp,/magazin/chizhik/shokolad/product/Snickers-shokoladnii-batonchik-s-karamelu--arahisom-i-nygoi--pachka-4sht-po-40g,shokolad,89.0,13.03.2024
"Пирожное 7 Days Cake Bar бисквитное, 5 шт.",/images/tovary/1692010.webp,/magazin/chizhik/pirozhnie/product/pirojnoe-7-Days-Cake-Bar-biskvitnoe--5-sht-,pirozhnie,89.0,13.03.2024
"Горошек консервированный Bonduelle, нежный",/images/tovary/1926957.webp,/magazin/chizhik/ovoshnie-konservy/product/goroshek-konservirovannii-Bonduelle--nejnii,ovoshnie-konservy,99.0,13.03.2024
Булгур Националь,/images/tovary/1853407.webp,/magazin/chizhik/krupy/product/bylgyr-nacional,krupy,59.0,13.03.2024
"Печенье Пампини Чаки с начинкой вареная сгущенка, 500 г",/images/tovary/1021959.webp,/magazin/chizhik/pechenie/product/pechene-pampini-chaki-s-nachinkoi-varenaya-sgyshenka--500-g,pechenie,149.0,13.03.2024
"Йогурт Даниссимо и микс шариков в шоколаде 6,9% 122г",/images/tovary/1926944.webp,/magazin/chizhik/yogurt/product/iogyrt-danissimo-i-miks-sharikov-v-shokolade-6-9-122g,yogurt,56.0,13.03.2024
Попкорн Holy Corn Морская Соль 20г,/images/tovary/753411.jpg,/magazin/chizhik/chipsy/product/popkorn-Holy-Corn-morskaya-sol-20g,chipsy,49.0,13.03.2024
Смесь бобовых для супов Мистраль для супов,/images/tovary/1446609.webp,/magazin/chizhik/bakaleya/product/smes-bobovih-dlya-sypov-mistral-dlya-sypov,bakaleya,89.0,13.03.2024
Паста из морепродуктов  Антарктик-Криль классический  Санта Бремор,/images/tovary/1924898.webp,/magazin/chizhik/moreprodukty/product/pasta-iz-moreprodyktov--antarktik-kril-klassicheskii--santa-bremor,moreprodukty,89.0,13.03.2024
"Кофе Bushido Red Katana молотый, 227г Голландия",/images/tovary/671916.webp,/magazin/chizhik/kofe-molotiy/product/kofe-Bushido-Red-Katana-molotii--227g-gollandiya,kofe-molotiy,399.0,13.03.2024
Botanica Опята маринованные 370мл,/images/tovary/1924896.webp,/magazin/chizhik/gribnie-konservy/product/Botanica-opyata-marinovannie-370ml,gribnie-konservy,129.0,13.03.2024
"MACCA ТВОРОЖНАЯ СВЕТАЕВО с изюмом, 20%, 180 г",/images/tovary/1918142.webp,/magazin/chizhik/tvorog/product/MACCA-tvorojnaya-svetaevo-s-izumom--20--180-g,tvorog,69.0,11.03.2024
"БАКЛАЖАНЫ GREENOLA с овощами, обжаренные, 500 г",/images/tovary/1914035.webp,/magazin/chizhik/ovoshnie-konservy/product/baklajani-GREENOLA-s-ovoshami--objarennie--500-g,ovoshnie-konservy,89.0,11.03.2024
"Конфеты DELIBON вафельные, шоколадные, ГОСТ, 250 г",/images/tovary/1914036.webp,/magazin/chizhik/konfety/product/konfeti-DELIBON-vafelnie--shokoladnie--gost--250-g,konfety,79.0,11.03.2024
"ФИЛЕ ФИЛЕ МИНТАЯ ГРАНД МЕНЮ в хрустящей панировке, 456 г",/images/tovary/1914033.webp,/magazin/chizhik/zamorozhenie-polufabrikaty/product/file-file-mintaya-grand-menu-v-hrystyashei-panirovke--456-g,zamorozhenie-polufabrikaty,219.0,11.03.2024
"СЫР PARMESAN FOODFEST твёрдый, 48%, 200 г",/images/tovary/1914041.webp,/magazin/chizhik/syr/product/sir-PARMESAN-FOODFEST-tvyordii--48--200-g,syr,219.0,11.03.2024
"ЛАЗАНЬЯ ГРАНД МЕНЮ с мясом цыплёнка, в томатном соусе, 370 г",/images/tovary/1914037.webp,/magazin/chizhik/gorovie-zamorozhennie-bluda/product/lazanya-grand-menu-s-myasom-ciplyonka--v-tomatnom-soyse--370-g,gorovie-zamorozhennie-bluda,119.0,11.03.2024
"СЕРВЕЛАТ ВЕРНЕР варёно-копчёный, ГОСТ, 300 г",/images/tovary/1914040.webp,/magazin/chizhik/myaso/product/servelat-verner-varyono-kopchyonii--gost--300-g,myaso,149.0,11.03.2024
"КАКАО-НАПИТОК DELIBON растворимый, 500 г",/images/tovary/1914034.webp,/magazin/chizhik/kakao/product/kakao-napitok-DELIBON-rastvorimii--500-g,kakao,149.0,11.03.2024
"МАЙОНЕЗ МИОРЕ оливковый, 67%, ГОСТ, 400 мл",/images/tovary/1914038.webp,/magazin/chizhik/majonez/product/maionez-miore-olivkovii--67--gost--400-ml,majonez,69.0,11.03.2024
Шоколад молочный Alpen Gold с фундуком,/images/tovary/1816961.webp,/magazin/chizhik/shokolad/product/shokolad-molochnii-Alpen-Gold-s-fyndykom,shokolad,44.0,10.03.2024
Чай Greenfield Golden Ceylon Черный Листовой,/images/tovary/1914039.webp,/magazin/chizhik/chaj/product/chai-Greenfield-Golden-Ceylon-chernii-listovoi,chaj,119.0,10.03.2024
"Мягкий творог Домик в деревне, 5,5%, 170г",/images/tovary/1905018.webp,/magazin/chizhik/tvorog/product/myagkii-tvorog-domik-v-derevne--5-5--170g,tvorog,49.0,09.03.2024
Батончик глазированный Snaqfabriq Кокос,/images/tovary/1905016.webp,/magazin/chizhik/dieticheskie-produkty/product/batonchik-glazirovannii-Snaqfabriq-kokos,dieticheskie-produkty,49.0,09.03.2024
"Печенье Twix с карамелью, покрытое молочным шоколадом",/images/tovary/1905017.webp,/magazin/chizhik/pechenie/product/pechene-Twix-s-karamelu--pokritoe-molochnim-shokoladom,pechenie,89.0,09.03.2024
"Печенье Кухмастер Золотая симфония, 230 г",/images/tovary/445378.webp,/magazin/chizhik/pechenie/product/pechene-kyhmaster-zolotaya-simfoniya--230-g,pechenie,70.0,09.03.2024
Жевательная резинка без сахара с арбузно-дынным вкусом ТМ Dirol (Дирол),/images/tovary/1905021.webp,/magazin/chizhik/zhvachka/product/jevatelnaya-rezinka-bez-sahara-s-arbyzno-dinnim-vkysom-tm-Dirol-dirol,zhvachka,22.0,09.03.2024
Лапша быстрого приготовления Доширак со вкусом говядины,/images/tovary/1818077.webp,/magazin/chizhik/bakaleya/product/lapsha-bistrogo-prigotovleniya-doshirak-so-vkysom-govyadini,bakaleya,49.0,09.03.2024
Творог взбитый Чудо клубника-земляника 4%,/images/tovary/1905023.webp,/magazin/chizhik/molochnie-deserty/product/tvorog-vzbitii-chydo-klybnika-zemlyanika-4,molochnie-deserty,49.0,09.03.2024
Шоколад молочный Alpen Gold с печеньем Oreo,/images/tovary/1905019.webp,/magazin/chizhik/shokolad/product/shokolad-molochnii-Alpen-Gold-s-pechenem-Oreo,shokolad,44.0,08.03.2024
Мандарины,/images/tovary/1360283.webp,/magazin/chizhik/frukty/product/mandarini,frukty,132.0,07.03.2024
"Оливки без косточки Bonduelle, 300 г",/images/tovary/43570.webp,/magazin/chizhik/ovoshnie-konservy/product/olivki-bez-kostochki-Bonduelle--300-g,ovoshnie-konservy,99.0,07.03.2024
"Горошек консервированный Bonduelle, нежный, 400 г",/images/tovary/1902124.webp,/magazin/chizhik/ovoshnie-konservy/product/goroshek-konservirovannii-Bonduelle--nejnii--400-g,ovoshnie-konservy,99.0,07.03.2024
"КОФЕЙНЫЙ НАПИТОК ЖОКЕЙ мягкий, растворимый, 10x12 г",/images/tovary/1897979.webp,/magazin/chizhik/kofe/product/kofeinii-napitok-jokei-myagkii--rastvorimii--10x12-g,kofe,79.0,07.03.2024
Голень ЦБ Вернер охлажденная,/images/tovary/1748513.webp,/magazin/chizhik/ciplenok/product/golen-cb-verner-ohlajdennaya,ciplenok,153.0,07.03.2024
"Мука ПЫШЕЧКА Блинная, 1 кг",/images/tovary/1248626.webp,/magazin/chizhik/muka/product/myka-pishechka-blinnaya--1-kg,muka,49.0,07.03.2024
Мука Пышечка пшеничная блинная высший сорт,/images/tovary/1902117.webp,/magazin/chizhik/muka/product/myka-pishechka-pshenichnaya-blinnaya-visshii-sort,muka,49.0,07.03.2024
Печенье ПАМПИНИ Беллонэ начинки со вкусами йогурт и малина,/images/tovary/1660551.webp,/magazin/chizhik/pechenie/product/pechene-pampini-bellone-nachinki-so-vkysami-iogyrt-i-malina,pechenie,139.0,07.03.2024
"ПЕЧЕНЬЕ ORION CHOCO PIE вкус чёрная смородина, в глазури, 360 г",/images/tovary/1897988.webp,/magazin/chizhik/pechenie/product/pechene-ORION-CHOCO-PIE-vkys-chyornaya-smorodina--v-glazyri--360-g,pechenie,169.0,07.03.2024
Фасоль зеленая 4 Сезона 400г,/images/tovary/1902123.webp,/magazin/chizhik/zamorozhennie-ovoshi/product/fasol-zelenaya-4-sezona-400g,zamorozhennie-ovoshi,75.0,07.03.2024
"Продукт кисломолочный ACTIMUNO Гранат 1,5%, без змж, 95г",/images/tovary/1902116.webp,/magazin/chizhik/kislomolochnie-produkty/product/prodykt-kislomolochnii-ACTIMUNO-granat-1-5--bez-zmj--95g,kislomolochnie-produkty,26.0,07.03.2024
Йогурт питьевой Чудо Клубника-Земляника 1.9% 260г,/images/tovary/1902119.webp,/magazin/chizhik/yogurt/product/iogyrt-pitevoi-chydo-klybnika-zemlyanika-1-9-260g,yogurt,52.0,07.03.2024
Йогурт питьевой Чудо Ягоды-Мороженое 1.9% 260г,/images/tovary/1902122.webp,/magazin/chizhik/yogurt/product/iogyrt-pitevoi-chydo-yagodi-morojenoe-1-9-260g,yogurt,52.0,07.03.2024
Начос Delicados с нежнейшим сыром,/images/tovary/1183115.webp,/magazin/chizhik/chipsy/product/nachos-Delicados-s-nejneishim-sirom,chipsy,84.0,07.03.2024
Кетчуп МИОРЕ Томатный пастеризованный Высшей категории 350г,/images/tovary/1182982.webp,/magazin/chizhik/ketchup/product/ketchyp-miore-tomatnii-pasterizovannii-visshei-kategorii-350g,ketchup,59.0,07.03.2024
Зефир ПЕТЕРБУРГСКИЙ КОНДИТЕРЪ Кокос с кокосовой стружкой в глазури 1000г,/images/tovary/1256797.webp,/magazin/chizhik/zefir/product/zefir-peterburgskii-konditer-kokos-s-kokosovoi-stryjkoi-v-glazyri-1000g,zefir,239.0,07.03.2024
"Топпинг Махеевъ Мягкая Карамель, 300 г",/images/tovary/1496109.webp,/magazin/chizhik/varenie/product/topping-maheev-myagkaya-karamel--300-g,varenie,79.0,07.03.2024
Кофе в зёрнах Monarch Original,/images/tovary/1215676.webp,/magazin/chizhik/kofe-zerny/product/kofe-v-zyornah-Monarch-Original,kofe-zerny,279.0,07.03.2024
Масло сливочное Милград традиционное 82.5%,/images/tovary/1905024.webp,/magazin/chizhik/maslo-slivochnoe/product/maslo-slivochnoe-milgrad-tradicionnoe-82-5,maslo-slivochnoe,139.0,07.03.2024
Коллекция конфет Коркунов Ореховая из тем/мол.шоколада 165г,/images/tovary/1894087.webp,/magazin/chizhik/konfety/product/kollekciya-konfet-korkynov-orehovaya-iz-tem-mol-shokolada-165g,konfety,269.0,06.03.2024
"Мука Пышечка блинная, 1кг",/images/tovary/148462.webp,/magazin/chizhik/muka/product/myka-pishechka-blinnaya--1kg,muka,49.0,06.03.2024
"Фасоль стручковая 4 Сезона резаная быстрозамороженная, 400г",/images/tovary/1894100.webp,/magazin/chizhik/zamorozhennie-ovoshi/product/fasol-strychkovaya-4-sezona-rezanaya-bistrozamorojennaya--400g,zamorozhennie-ovoshi,75.0,06.03.2024
"Оливки без косточки Bonduelle, с трюфелем, 300 г",/images/tovary/1887216.webp,/magazin/chizhik/ovoshnie-konservy/product/olivki-bez-kostochki-Bonduelle--s-trufelem--300-g,ovoshnie-konservy,149.0,05.03.2024
Напиток кофейный Жокей 3в1 мягкий растворимый с сахаром и сливками,/images/tovary/1887219.webp,/magazin/chizhik/kofe/product/napitok-kofeinii-jokei-3v1-myagkii-rastvorimii-s-saharom-i-slivkami,kofe,79.0,05.03.2024
Палочки кукурузные Кузя Лакомкин сладкие,/images/tovary/1887215.webp,/magazin/chizhik/sladosti/product/palochki-kykyryznie-kyzya-lakomkin-sladkie,sladosti,49.0,05.03.2024
"Набор Медвежонок Барни бисквитных пирожных и печенье Oreo, 98 г",/images/tovary/1887217.webp,/magazin/chizhik/sladosti/product/nabor-medvejonok-barni-biskvitnih-pirojnih-i-pechene-Oreo--98-g,sladosti,89.0,05.03.2024
"Топпинг МАХЕЕВЪ Мягкая карамель, 300г",/images/tovary/657984.webp,/magazin/chizhik/varenie/product/topping-maheev-myagkaya-karamel--300g,varenie,79.0,05.03.2024
Пирожное Choco Pie Orion Чёрная смородина,/images/tovary/1356557.webp,/magazin/chizhik/pirozhnie/product/pirojnoe-Choco-Pie-Orion-chyornaya-smorodina,pirozhnie,169.0,04.03.2024
Акульчев ПК Купелька с вишней 400гр,/images/tovary/1197486.webp,/magazin/chizhik/pechenie/product/akylchev-pk-kypelka-s-vishnei-400gr,pechenie,149.0,04.03.2024
"Фасоль консервированная Bonduelle белая, с ароматным барбарисом, 360 г",/images/tovary/1878954.webp,/magazin/chizhik/ovoshnie-konservy/product/fasol-konservirovannaya-Bonduelle-belaya--s-aromatnim-barbarisom--360-g,ovoshnie-konservy,119.0,02.03.2024
"Кукуруза консервированная Bonduelle, сладкая, 340 г",/images/tovary/1878972.webp,/magazin/chizhik/ovoshnie-konservy/product/kykyryza-konservirovannaya-Bonduelle--sladkaya--340-g,ovoshnie-konservy,99.0,02.03.2024
Кукурузные снеки Cheetos/Читос  Сыр  85г,/images/tovary/1878950.webp,/magazin/chizhik/sladosti/product/kykyryznie-sneki-Cheetos-chitos--sir--85g,sladosti,69.0,02.03.2024
Чипсы картофельные Lay s Stax Сметана-Лук 140г,/images/tovary/1878957.webp,/magazin/chizhik/chipsy/product/chipsi-kartofelnie-Lay-s-Stax-smetana-lyk-140g,chipsy,169.0,02.03.2024
Чипсы картофельные Lay s Stax Ребрышки барбекю 140г,/images/tovary/279645.webp,/magazin/chizhik/chipsy/product/chipsi-kartofelnie-Lay-s-Stax-rebrishki-barbeku-140g,chipsy,169.0,02.03.2024
"Чай травяной Greenfield Summer Bouquet в пакетиках, 25х2г",/images/tovary/1878953.webp,/magazin/chizhik/chaj/product/chai-travyanoi-Greenfield-Summer-Bouquet-v-paketikah--25h2g,chaj,87.0,02.03.2024
Яйца ЩЕДРЫЙ ГОД куриные пищевые столовые С1 10шт,/images/tovary/1876862.webp,/magazin/chizhik/kurinoe-yayco/product/yaica-shedrii-god-kyrinie-pishevie-stolovie-s1-10sht,kurinoe-yayco,109.0,01.03.2024
